# timestamp,mag_x,mag_y,mag_z
1531207782867,-18.125,33.0,-21.3125
1531207782877,-18.25,33.1875,-21.5
1531207782887,-18.0,33.4375,-21.625
1531207782897,-18.25,33.9375,-21.8125
1531207782907,-17.875,34.1875,-21.9375
1531207782917,-17.5625,34.0625,-21.9375
1531207782927,-17.6875,34.1875,-21.9375
1531207782937,-18.125,33.9375,-22.0625
1531207782947,-18.125,33.75,-21.9375
1531207782957,-18.6875,33.625,-21.8125
1531207782967,-19.375,33.625,-21.8125
1531207782977,-19.25,33.625,-22.25
1531207782987,-19.5,33.625,-21.9375
1531207782997,-19.6875,33.375,-21.8125
1531207783007,-19.9375,33.1875,-21.9375
1531207783017,-19.8125,33.5,-21.8125
1531207783027,-20.25,33.5,-21.1875
1531207783037,-19.9375,33.625,-21.0625
1531207783047,-20.0625,33.8125,-21.1875
1531207783057,-19.8125,33.9375,-21.1875
1531207783067,-20.25,34.125,-21.1875
1531207783077,-20.0625,33.9375,-21.1875
1531207783087,-20.25,34.125,-21.625
1531207783097,-20.25,34.125,-21.625
1531207783107,-20.375,34.125,-21.375
1531207783117,-20.0625,33.6875,-21.0625
1531207783127,-20.25,33.8125,-20.9375
1531207783137,-19.8125,34.125,-20.75
1531207783147,-19.8125,34.25,-20.3125
1531207783157,-19.5625,34.5625,-20.75
1531207783167,-19.125,34.375,-21.0625
1531207783177,-18.5625,33.625,-21.5
1531207783187,-18.6875,33.625,-21.1875
1531207783197,-18.125,33.625,-21.9375
1531207783207,-17.6875,33.625,-21.5
1531207783217,-17.5625,34.0625,-21.1875
1531207783227,-17.5625,35.0625,-21.0625
1531207783237,-17.3125,35.25,-21.3125
1531207783247,-17.4375,35.5625,-20.75
1531207783257,-17.5625,35.375,-20.875
1531207783267,-17.625,35.5625,-21.0625
1531207783277,-17.5625,35.375,-21.0625
1531207783287,-17.5625,35.375,-20.3125
1531207783297,-17.0,35.375,-20.0
1531207783307,-16.875,35.8125,-19.6875
1531207783317,-16.875,35.6875,-19.375
1531207783327,-16.625,36.125,-19.125
1531207783337,-16.3125,36.125,-19.375
1531207783347,-16.1875,36.25,-19.875
1531207783357,-16.0625,36.375,-20.125
1531207783367,-15.625,36.6875,-20.75
1531207783377,-14.9375,36.375,-21.3125
1531207783387,-14.6875,36.0625,-21.9375
1531207783397,-14.5,35.625,-21.9375
1531207783407,-14.25,35.1875,-22.0625
1531207783417,-14.0625,35.3125,-22.0625
1531207783427,-14.625,35.3125,-21.75
1531207783437,-14.5,35.625,-21.5
1531207783447,-14.8125,35.9375,-21.625
1531207783457,-14.6875,36.375,-21.625
1531207783467,-14.8125,36.375,-21.625
1531207783477,-14.6875,36.5,-21.3125
1531207783487,-14.375,36.6875,-21.5
1531207783497,-14.0,36.9375,-21.5
1531207783507,-14.0,36.9375,-21.3125
1531207783517,-13.5625,36.8125,-21.625
1531207783527,-13.125,37.0625,-22.25
1531207783537,-13.0,36.9375,-22.0625
1531207783547,-12.6875,36.3125,-22.0625
1531207783556,-12.3125,36.4375,-22.1875
1531207783566,-11.75,36.75,-22.375
1531207783576,-11.75,36.4375,-22.5
1531207783587,-11.4375,36.125,-22.9375
1531207783596,-11.4375,36.3125,-22.9375
1531207783606,-11.4375,36.0,-23.375
1531207783616,-11.6875,35.875,-23.5625
1531207783626,-11.125,35.6875,-23.6875
1531207783636,-10.875,36.125,-23.6875
1531207783646,-10.875,36.125,-24.0
1531207783656,-10.875,36.3125,-24.0
1531207783666,-10.875,36.0,-23.6875
1531207783676,-11.3125,35.875,-23.5625
1531207783686,-11.875,36.3125,-23.6875
1531207783696,-12.1875,37.0625,-23.4375
1531207783706,-12.3125,37.0625,-23.125
1531207783716,-12.75,37.5,-23.0
1531207783726,-13.4375,38.0,-23.0
1531207783737,-13.5625,37.6875,-22.5
1531207783747,-13.4375,37.375,-22.8125
1531207783757,-13.5625,37.375,-22.6875
1531207783767,-13.875,37.125,-22.5
1531207783777,-13.6875,36.9375,-22.25
1531207783787,-14.125,36.6875,-22.0625
1531207783797,-14.375,36.5,-21.75
1531207783807,-15.25,36.5625,-21.3125
1531207783816,-15.5,36.375,-20.75
1531207783826,-15.9375,36.375,-20.75
1531207783836,-16.375,36.5625,-20.4375
1531207783846,-16.9375,36.875,-20.0
1531207783856,-17.1875,37.1875,-19.5625
1531207783868,-17.5,37.625,-19.5625
1531207783876,-18.0625,37.625,-18.9375
1531207783887,-18.625,37.8125,-18.6875
1531207783897,-19.1875,37.6875,-18.0625
1531207783907,-19.3125,37.9375,-17.9375
1531207783917,-20.1875,37.8125,-17.625
1531207783927,-20.3125,38.125,-17.5
1531207783936,-19.875,38.5625,-17.75
1531207783947,-19.5,38.4375,-18.25
1531207783959,-19.625,38.0,-18.5
1531207783967,-19.0625,38.25,-19.0
1531207783977,-18.9375,38.125,-19.125
1531207783987,-19.0625,37.5,-19.25
1531207783996,-19.1875,37.6875,-19.875
1531207784007,-19.0625,37.6875,-20.1875
1531207784016,-18.875,37.375,-20.4375
1531207784027,-19.1875,36.9375,-20.75
1531207784036,-19.4375,36.9375,-20.75
1531207784046,-19.75,36.9375,-20.9375
1531207784056,-19.5625,36.5,-21.375
1531207784066,-19.4375,36.3125,-21.6875
1531207784077,-18.875,36.5,-22.125
1531207784087,-18.75,36.3125,-22.375
1531207784097,-18.4375,35.5625,-22.25
1531207784107,-18.5625,35.6875,-22.5625
1531207784117,-19.0,35.75,-22.5625
1531207784127,-19.125,35.75,-22.5625
1531207784137,-18.875,35.75,-22.5625
1531207784147,-19.0,36.0,-22.6875
1531207784157,-18.875,35.5625,-22.5625
1531207784167,-18.75,35.25,-22.375
1531207784176,-19.0,35.4375,-22.375
1531207784186,-19.6875,35.75,-22.375
1531207784196,-19.875,36.375,-22.25
1531207784207,-19.875,36.8125,-22.125
1531207784217,-20.125,36.625,-22.125
1531207784227,-20.125,36.1875,-22.125
1531207784236,-19.5625,35.5625,-21.9375
1531207784246,-19.6875,35.125,-21.5
1531207784257,-20.0,35.125,-21.375
1531207784267,-19.8125,35.4375,-21.0625
1531207784276,-19.5625,35.875,-20.75
1531207784286,-20.0,36.1875,-20.75
1531207784296,-19.875,36.625,-21.1875
1531207784307,-20.0,36.5,-21.1875
1531207784317,-19.875,37.0625,-21.0625
1531207784327,-19.875,37.0625,-20.9375
1531207784336,-19.75,36.9375,-20.9375
1531207784346,-19.5625,36.5,-20.625
1531207784356,-19.5625,36.8125,-20.625
1531207784367,-19.875,36.625,-21.0625
1531207784376,-19.75,36.3125,-21.1875
1531207784387,-19.4375,36.5,-21.0625
1531207784397,-19.5625,36.625,-20.9375
1531207784406,-19.3125,36.9375,-20.75
1531207784416,-19.0,36.75,-19.6875
1531207784426,-19.3125,37.1875,-19.125
1531207784436,-19.3125,37.1875,-18.8125
1531207784447,-19.3125,37.375,-18.9375
1531207784457,-19.1875,37.375,-18.5
1531207784467,-18.875,37.5,-19.25
1531207784477,-18.5,37.5,-19.5625
1531207784487,-18.0625,37.9375,-20.1875
1531207784497,-17.25,37.9375,-20.625
1531207784507,-16.6875,37.625,-21.5
1531207784516,-16.25,37.75,-21.625
1531207784526,-15.9375,37.875,-22.0625
1531207784536,-15.8125,37.5625,-21.9375
1531207784546,-15.5625,37.4375,-21.625
1531207784556,-15.5625,37.4375,-21.5
1531207784566,-15.375,37.3125,-21.625
1531207784577,-15.125,36.8125,-21.8125
1531207784587,-15.125,37.0,-22.25
1531207784596,-14.9375,36.8125,-22.5625
1531207784607,-14.5625,36.6875,-22.6875
1531207784617,-14.375,36.8125,-23.125
1531207784627,-14.5625,37.0,-23.4375
1531207784637,-14.125,36.8125,-23.125
1531207784647,-14.4375,37.25,-23.125
1531207784657,-14.5625,37.5625,-23.125
1531207784667,-14.4375,37.5625,-23.0
1531207784677,-13.875,37.25,-23.0
1531207784687,-13.6875,37.25,-23.25
1531207784697,-13.0,37.0625,-23.5625
1531207784707,-12.75,37.25,-23.875
1531207784717,-12.3125,37.1875,-24.3125
1531207784727,-12.0,37.1875,-24.3125
1531207784738,-11.75,37.375,-24.625
1531207784747,-11.875,37.375,-24.75
1531207784757,-11.4375,36.4375,-25.1875
1531207784767,-11.5625,36.1875,-25.0625
1531207784777,-12.0,36.75,-25.0625
1531207784787,-12.3125,36.625,-25.1875
1531207784797,-12.3125,36.3125,-24.75
1531207784807,-12.5625,36.9375,-24.1875
1531207784817,-12.75,36.9375,-24.0
1531207784827,-12.75,36.75,-24.1875
1531207784837,-13.0,36.8125,-24.1875
1531207784847,-13.125,36.9375,-24.625
1531207784857,-13.125,36.8125,-24.75
1531207784867,-13.3125,36.625,-24.75
1531207784877,-13.4375,36.5,-24.625
1531207784887,-13.5625,36.1875,-24.625
1531207784897,-14.25,36.25,-24.3125
1531207784907,-14.8125,36.25,-24.0
1531207784917,-15.125,36.0625,-24.1875
1531207784927,-15.375,36.25,-23.75
1531207784937,-15.375,36.6875,-23.125
1531207784947,-15.25,37.0,-23.125
1531207784957,-15.375,37.0,-23.4375
1531207784967,-15.5625,37.3125,-23.0
1531207784977,-15.5,36.8125,-22.8125
1531207784987,-15.6875,36.6875,-22.6875
1531207784997,-16.0625,36.6875,-22.375
1531207785007,-16.0625,37.125,-21.625
1531207785017,-16.5,37.4375,-21.625
1531207785027,-17.25,37.625,-21.8125
1531207785037,-17.9375,37.3125,-21.5
1531207785047,-18.3125,36.75,-21.5
1531207785057,-19.0,36.5,-21.8125
1531207785067,-19.3125,36.0,-21.375
1531207785077,-19.4375,36.0625,-21.6875
1531207785087,-19.3125,36.5,-22.125
1531207785097,-18.75,36.75,-22.25
1531207785107,-18.3125,36.4375,-22.25
1531207785117,-18.1875,36.75,-22.5625
1531207785127,-17.75,36.75,-22.375
1531207785137,-17.5,36.5625,-22.375
1531207785147,-17.5,36.125,-22.5625
1531207785157,-17.875,36.3125,-22.375
1531207785167,-18.0625,36.125,-22.875
1531207785177,-18.1875,36.0,-22.875
1531207785187,-18.1875,35.4375,-22.5625
1531207785197,-18.1875,35.5625,-22.875
1531207785207,-18.0,35.4375,-23.4375
1531207785216,-17.875,35.125,-23.0
1531207785227,-17.5625,34.9375,-23.125
1531207785237,-18.0625,35.5625,-23.75
1531207785247,-18.5625,35.75,-23.0
1531207785257,-18.75,35.875,-22.6875
1531207785267,-18.75,36.0,-23.125
1531207785277,-19.1875,36.3125,-23.125
1531207785287,-19.0,36.1875,-23.0
1531207785297,-18.4375,35.875,-23.4375
1531207785307,-18.1875,35.6875,-23.5625
1531207785317,-18.3125,35.6875,-23.3125
1531207785327,-18.1875,35.6875,-23.3125
1531207785337,-18.0,35.4375,-23.3125
1531207785347,-18.3125,35.5625,-23.3125
1531207785357,-18.4375,35.4375,-23.0
1531207785367,-18.1875,35.125,-23.125
1531207785377,-18.0,35.25,-23.3125
1531207785387,-17.875,35.875,-22.875
1531207785397,-17.75,36.125,-22.875
1531207785407,-17.5,36.5625,-23.0
1531207785417,-17.0625,37.1875,-23.3125
1531207785427,-16.6875,37.3125,-23.0
1531207785437,-16.9375,37.1875,-23.5625
1531207785447,-16.5,37.3125,-23.4375
1531207785457,-16.25,37.3125,-23.875
1531207785467,-16.125,37.1875,-23.5625
1531207785477,-15.8125,37.0,-23.875
1531207785487,-15.25,37.0,-23.75
1531207785497,-15.0,37.125,-24.0
1531207785507,-15.0,37.4375,-23.4375
1531207785517,-14.6875,37.75,-23.4375
1531207785527,-14.6875,37.875,-23.0
1531207785537,-14.6875,38.1875,-23.0
1531207785547,-14.6875,38.0,-22.6875
1531207785557,-14.6875,38.0,-22.375
1531207785567,-14.6875,38.1875,-21.9375
1531207785577,-14.875,38.625,-21.9375
1531207785587,-14.75,38.75,-21.8125
1531207785597,-14.5625,39.0625,-21.8125
1531207785607,-14.3125,39.1875,-21.9375
1531207785617,-14.3125,39.1875,-22.25
1531207785627,-13.875,39.0625,-22.375
1531207785637,-12.875,38.875,-22.25
1531207785647,-12.3125,39.0,-22.6875
1531207785657,-11.8125,39.125,-23.125
1531207785667,-11.625,39.125,-23.125
1531207785676,-11.25,39.0,-23.25
1531207785687,-11.5,39.125,-23.5625
1531207785697,-11.625,38.8125,-23.125
1531207785707,-11.375,38.8125,-22.8125
1531207785717,-10.625,38.8125,-22.9375
1531207785727,-10.5,39.125,-22.6875
1531207785736,-10.125,39.125,-22.1875
1531207785747,-9.5625,39.5625,-22.1875
1531207785757,-9.125,39.25,-22.0625
1531207785767,-9.125,39.375,-21.9375
1531207785777,-8.6875,39.0625,-21.875
1531207785787,-8.5625,39.1875,-22.1875
1531207785796,-8.6875,38.9375,-22.1875
1531207785807,-8.6875,39.1875,-22.625
1531207785816,-8.4375,39.0625,-22.625
1531207785827,-8.0,39.1875,-22.8125
1531207785836,-7.6875,39.1875,-23.125
1531207785847,-7.125,39.1875,-22.9375
1531207785857,-7.25,38.75,-22.9375
1531207785867,-7.125,38.875,-23.25
1531207785877,-7.5625,39.1875,-23.5625
1531207785887,-7.875,39.0625,-23.5625
1531207785897,-7.875,38.75,-23.8125
1531207785907,-7.75,39.375,-23.8125
1531207785917,-7.875,39.1875,-24.0
1531207785927,-7.3125,39.0625,-24.3125
1531207785937,-7.0,38.875,-23.8125
1531207785947,-7.125,38.5625,-23.8125
1531207785957,-6.875,38.3125,-24.0
1531207785967,-6.6875,38.125,-24.0
1531207785977,-7.0,37.8125,-23.375
1531207785987,-6.875,38.0,-23.5625
1531207785997,-6.4375,38.75,-23.375
1531207786007,-6.5625,38.75,-23.25
1531207786017,-6.75,39.1875,-22.9375
1531207786027,-6.875,39.3125,-22.625
1531207786037,-7.125,39.3125,-22.8125
1531207786047,-7.6875,39.375,-22.625
1531207786056,-8.0,39.0625,-23.125
1531207786067,-8.0,38.4375,-22.9375
1531207786077,-7.8125,38.3125,-23.6875
1531207786087,-8.0,38.3125,-23.6875
1531207786097,-7.6875,38.0,-24.0
1531207786107,-7.6875,38.4375,-23.5625
1531207786117,-7.875,38.875,-23.5625
1531207786127,-8.5625,39.0625,-23.375
1531207786137,-8.4375,38.75,-23.25
1531207786147,-8.4375,38.9375,-22.9375
1531207786157,-8.375,38.75,-22.8125
1531207786167,-8.6875,38.625,-22.5
1531207786177,-8.375,38.9375,-21.875
1531207786187,-8.5625,39.375,-21.625
1531207786197,-9.0,39.5,-21.4375
1531207786207,-9.125,39.5,-21.4375
1531207786217,-8.8125,39.6875,-21.4375
1531207786227,-9.0,39.25,-21.75
1531207786237,-9.0,39.25,-21.625
1531207786247,-9.0,39.375,-21.625
1531207786257,-8.6875,39.375,-21.4375
1531207786268,-8.6875,39.1875,-21.75
1531207786277,-8.4375,39.5,-21.875
1531207786287,-8.4375,39.1875,-22.5
1531207786297,-8.375,38.75,-23.125
1531207786307,-8.5625,38.5,-23.375
1531207786317,-8.375,38.3125,-23.6875
1531207786327,-8.5625,38.1875,-23.6875
1531207786336,-8.6875,38.3125,-23.875
1531207786346,-8.8125,38.0,-24.0
1531207786356,-8.8125,38.0,-24.125
1531207786367,-9.125,38.3125,-24.125
1531207786377,-9.25,38.3125,-24.125
1531207786386,-9.125,38.5,-24.125
1531207786396,-9.0,38.9375,-24.0
1531207786407,-8.8125,39.0625,-24.125
1531207786416,-8.5625,39.25,-24.125
1531207786427,-8.3125,39.5,-24.125
1531207786437,-8.125,39.0625,-24.125
1531207786447,-8.125,38.9375,-24.0
1531207786457,-8.4375,38.75,-24.125
1531207786467,-8.375,38.3125,-24.5625
1531207786477,-8.6875,37.5625,-24.875
1531207786486,-8.9375,37.75,-25.0625
1531207786496,-9.0625,37.5625,-25.1875
1531207786506,-8.9375,37.875,-25.1875
1531207786516,-9.125,38.0625,-24.875
1531207786526,-8.9375,38.3125,-24.75
1531207786536,-8.8125,38.1875,-24.75
1531207786547,-8.6875,38.3125,-25.0625
1531207786557,-8.6875,38.1875,-24.875
1531207786567,-8.375,38.0,-24.5625
1531207786577,-8.375,38.0,-24.75
1531207786587,-8.25,38.1875,-24.875
1531207786597,-8.125,38.1875,-24.75
1531207786607,-8.0,38.1875,-24.5625
1531207786616,-8.125,38.1875,-24.75
1531207786627,-8.125,38.3125,-24.875
1531207786637,-8.125,38.4375,-24.5625
1531207786646,-8.0,38.625,-24.75
1531207786656,-8.125,38.4375,-25.0625
1531207786666,-8.125,38.3125,-25.3125
1531207786676,-7.8125,38.0,-25.625
1531207786686,-7.6875,37.4375,-25.9375
1531207786696,-7.8125,37.5625,-26.0625
1531207786706,-7.6875,37.5625,-26.25
1531207786716,-7.6875,37.5625,-26.5
1531207786726,-7.6875,37.6875,-26.6875
1531207786736,-7.875,38.1875,-26.6875
1531207786746,-7.4375,37.875,-26.5
1531207786756,-7.125,37.875,-26.375
1531207786766,-6.875,37.6875,-25.9375
1531207786776,-6.6875,37.5625,-25.3125
1531207786786,-6.25,37.25,-25.5
1531207786796,-6.25,36.9375,-25.625
1531207786806,-6.25,36.5,-25.9375
1531207786816,-6.375,36.1875,-26.25
1531207786826,-6.125,36.0625,-26.375
1531207786836,-6.125,35.75,-26.5
1531207786846,-6.125,35.75,-26.6875
1531207786856,-6.375,36.0625,-26.375
1531207786867,-6.25,35.5625,-26.0625
1531207786876,-6.375,35.0,-25.9375
1531207786886,-6.375,35.0,-25.4375
1531207786897,-6.5,34.6875,-25.1875
1531207786907,-6.375,34.25,-25.4375
1531207786917,-6.0625,34.25,-25.625
1531207786927,-6.1875,34.375,-25.4375
1531207786937,-6.5,34.375,-25.75
1531207786947,-6.5,34.25,-25.9375
1531207786957,-6.5,34.375,-25.625
1531207786966,-6.9375,34.5625,-25.3125
1531207786976,-6.5,34.6875,-25.4375
1531207786986,-6.625,35.0,-25.3125
1531207786996,-6.8125,35.0,-25.1875
1531207787006,-7.0625,34.875,-25.0
1531207787017,-6.9375,35.125,-24.875
1531207787027,-7.75,35.5,-25.0
1531207787036,-7.625,35.1875,-24.4375
1531207787046,-7.625,35.75,-23.6875
1531207787056,-7.375,35.875,-23.5
1531207787067,-7.5,36.1875,-23.6875
1531207787076,-7.0625,36.375,-23.25
1531207787086,-6.8125,36.5,-23.6875
1531207787097,-6.5,36.1875,-24.125
1531207787106,-6.5,36.1875,-24.125
1531207787116,-6.25,36.0,-24.25
1531207787127,-6.25,35.75,-24.4375
1531207787136,-6.375,35.4375,-24.25
1531207787146,-6.25,35.125,-24.4375
1531207787156,-6.25,35.0,-24.5625
1531207787166,-6.5,35.0,-24.75
1531207787176,-6.5,34.6875,-24.75
1531207787186,-6.625,35.3125,-24.875
1531207787196,-7.0625,35.4375,-24.75
1531207787206,-7.0625,35.4375,-24.75
1531207787216,-7.1875,35.3125,-24.4375
1531207787226,-7.375,35.4375,-24.25
1531207787236,-7.5,35.0,-24.25
1531207787247,-7.5,35.3125,-24.4375
1531207787257,-7.9375,35.75,-24.4375
1531207787267,-8.1875,36.0625,-24.3125
1531207787276,-8.625,35.8125,-24.5625
1531207787287,-8.5,35.9375,-24.4375
1531207787297,-8.875,35.625,-24.5625
1531207787307,-8.625,35.3125,-24.5625
1531207787317,-8.4375,34.75,-25.0
1531207787327,-8.3125,35.1875,-24.875
1531207787336,-8.75,35.1875,-24.875
1531207787346,-8.5,35.0625,-24.5625
1531207787356,-8.1875,34.5625,-24.875
1531207787366,-8.1875,35.0625,-24.875
1531207787376,-8.1875,34.5625,-25.0
1531207787387,-8.1875,34.75,-24.875
1531207787396,-8.5,34.875,-24.875
1531207787407,-9.0625,35.375,-24.5625
1531207787417,-9.1875,35.1875,-24.875
1531207787427,-9.1875,35.5,-24.75
1531207787437,-9.3125,35.0625,-24.875
1531207787447,-9.75,35.1875,-24.75
1531207787457,-10.0,35.5,-24.75
1531207787467,-10.5625,35.5625,-24.0
1531207787477,-11.125,35.5625,-23.875
1531207787487,-11.4375,35.875,-24.0
1531207787497,-11.5625,36.125,-23.875
1531207787507,-12.0,35.875,-23.5625
1531207787517,-11.6875,35.6875,-23.4375
1531207787527,-11.6875,35.4375,-23.6875
1531207787537,-11.6875,35.4375,-23.6875
1531207787547,-11.4375,34.8125,-24.3125
1531207787557,-11.125,34.5,-24.4375
1531207787567,-11.25,34.5,-24.875
1531207787577,-11.125,34.5,-24.875
1531207787587,-11.0,34.5,-24.875
1531207787597,-11.125,34.0625,-24.75
1531207787607,-11.125,33.9375,-25.1875
1531207787617,-11.125,33.875,-24.875
1531207787627,-11.5625,34.0625,-24.75
1531207787637,-11.5,33.4375,-24.75
1531207787647,-11.5625,33.9375,-24.875
1531207787657,-11.6875,34.0625,-24.625
1531207787667,-11.6875,34.0625,-24.875
1531207787677,-11.6875,34.25,-25.0625
1531207787687,-11.6875,34.6875,-25.0625
1531207787697,-11.4375,34.8125,-25.1875
1531207787707,-11.125,35.125,-25.625
1531207787717,-11.0,35.125,-25.5
1531207787727,-10.5625,34.8125,-25.5
1531207787737,-10.5625,34.5,-25.625
1531207787747,-10.875,34.1875,-25.3125
1531207787757,-11.125,33.9375,-25.0625
1531207787767,-11.5625,33.9375,-25.1875
1531207787777,-11.6875,34.0625,-25.5
1531207787787,-11.9375,34.0625,-25.375
1531207787797,-12.375,33.9375,-25.375
1531207787807,-12.5,33.9375,-25.5
1531207787817,-12.375,33.8125,-25.5
1531207787827,-12.9375,33.8125,-24.75
1531207787837,-13.25,33.9375,-24.875
1531207787847,-13.25,34.375,-25.0625
1531207787857,-13.375,34.5625,-24.625
1531207787867,-13.625,34.4375,-24.4375
1531207787877,-13.6875,34.5625,-24.75
1531207787887,-13.8125,34.4375,-24.3125
1531207787897,-13.5,33.9375,-24.1875
1531207787907,-13.5,33.5,-24.3125
1531207787917,-13.5,33.9375,-24.3125
1531207787927,-13.375,33.6875,-24.3125
1531207787937,-13.0625,33.5,-24.625
1531207787947,-13.375,33.5,-24.3125
1531207787957,-13.1875,33.8125,-24.3125
1531207787967,-12.8125,33.1875,-24.3125
1531207787977,-12.9375,33.1875,-24.125
1531207787987,-13.0625,32.875,-24.3125
1531207787997,-13.0625,33.0625,-24.4375
1531207788007,-13.3125,33.0625,-24.125
1531207788017,-13.75,33.375,-24.1875
1531207788027,-13.9375,33.375,-24.1875
1531207788037,-14.1875,33.6875,-23.6875
1531207788047,-14.1875,33.375,-23.6875
1531207788057,-14.0625,33.25,-23.6875
1531207788067,-14.3125,33.0625,-24.1875
1531207788077,-14.3125,32.9375,-24.4375
1531207788087,-14.5,33.0625,-24.9375
1531207788097,-14.875,33.5625,-24.75
1531207788107,-14.625,33.6875,-24.9375
1531207788117,-14.5,33.6875,-24.3125
1531207788127,-14.5,33.6875,-24.4375
1531207788137,-14.3125,33.5625,-24.1875
1531207788147,-14.3125,33.375,-24.4375
1531207788157,-14.875,33.375,-24.4375
1531207788167,-15.1875,33.875,-24.75
1531207788177,-15.3125,34.0,-24.9375
1531207788187,-15.0625,34.3125,-25.375
1531207788197,-14.9375,34.625,-25.5
1531207788207,-14.8125,34.75,-25.8125
1531207788217,-14.375,34.5625,-26.125
1531207788227,-14.375,34.875,-25.6875
1531207788237,-14.625,34.875,-25.1875
1531207788247,-14.5,34.875,-25.1875
1531207788257,-14.5,35.0625,-25.1875
1531207788267,-14.625,35.0625,-25.1875
1531207788277,-14.375,35.0,-25.6875
1531207788287,-13.8125,35.3125,-25.8125
1531207788297,-13.8125,35.1875,-25.9375
1531207788307,-14.125,35.3125,-26.125
1531207788317,-14.125,35.625,-25.9375
1531207788327,-14.125,35.625,-25.8125
1531207788337,-14.375,35.3125,-25.9375
1531207788347,-14.125,35.3125,-25.6875
1531207788357,-13.375,35.0,-25.375
1531207788367,-12.9375,34.6875,-25.5
1531207788377,-12.6875,34.5625,-25.9375
1531207788387,-12.375,34.375,-26.125
1531207788397,-12.375,34.0625,-26.5625
1531207788407,-12.6875,34.125,-27.3125
1531207788417,-12.6875,34.125,-26.875
1531207788427,-12.8125,34.125,-26.5625
1531207788437,-12.9375,34.125,-27.0
1531207788447,-12.9375,34.25,-27.0
1531207788457,-13.125,33.9375,-26.875
1531207788467,-12.9375,33.6875,-27.625
1531207788477,-12.6875,33.5,-27.75
1531207788487,-12.9375,33.375,-27.3125
1531207788497,-13.25,33.5,-27.3125
1531207788507,-13.0625,33.6875,-26.5625
1531207788517,-13.6875,34.25,-26.125
1531207788527,-14.25,34.3125,-26.125
1531207788537,-14.25,34.3125,-25.9375
1531207788547,-14.1875,34.0,-26.125
1531207788557,-14.1875,33.8125,-26.5625
1531207788567,-14.375,33.5625,-26.6875
